id,name,start_date,distance_km,moving_time_min,elevation_m,type,average_speed_kmh,pr_count,kudos
9828663808,Fel a kilátóhoz,2023-09-11 16:54:23+00:00,5.7307,67.88333333333334,222.3,root='Hike',5.0652,0,0
9821670687,A vizek útján,2023-09-10 13:04:14+00:00,30.508,118.88333333333334,60.2,root='Ride',15.397200000000002,1,0
9819931258,Tatai városnézés - Kombi bike,2023-09-10 09:45:45+00:00,22.1474,96.86666666666666,60.9,root='Ride',13.7196,0,0
9813880892,Turul Trail 2023,2023-09-09 09:00:19+00:00,23.311,264.93333333333334,750.4,root='Hike',5.2776,0,0
9802699404,Turul lépcső x 2,2023-09-07 16:57:34+00:00,4.114199999999999,57.56666666666667,232.4,root='Hike',4.2876,0,0
9789011364,Haza #2,2023-09-05 17:49:31+00:00,1.1132,11.483333333333333,10.9,root='Hike',5.8176000000000005,0,0
9788420089,Haza #1,2023-09-05 16:07:40+00:00,1.0519,10.866666666666667,0.0,root='Hike',5.8068,0,0
9785911672,Reggeli séta :),2023-09-05 07:44:09+00:00,1.029,10.016666666666667,6.2,root='Hike',6.1632,0,0
9782426144,Hétindító Lesence kör,2023-09-04 17:16:44+00:00,19.7248,62.56666666666667,270.3,root='Ride',18.9144,0,0
9769179798,Tanúhegyek nyomában jártam,2023-09-02 07:24:20+00:00,41.5509,512.3333333333334,1429.5,root='Hike',4.8672,0,0
9762412028,Szigliget - Tapolca kör,2023-09-01 15:09:11+00:00,41.039199999999994,111.83333333333333,253.6,root='Ride',22.017599999999998,5,0
9757183994,Keszthelyi gyors,2023-08-31 16:59:04+00:00,50.1036,146.96666666666667,351.0,root='Ride',20.4552,0,0
9740675248,Reggeli utam,2023-08-29 07:51:46+00:00,1.0405,11.0,0.0,root='Hike',5.6772,0,0
9737424326,Levezető Lesence kör,2023-08-28 17:32:26+00:00,13.0998,40.65,235.3,root='Ride',19.335600000000003,0,0
9732159655,Az utolsó nyári hétvégi kör,2023-08-27 18:13:07+00:00,10.6987,33.2,157.0,root='Ride',19.335600000000003,0,0
9728407871,Badacsony - Tapolca - Lesencetomaj,2023-08-27 06:55:15+00:00,52.192,151.3,328.0,root='Ride',20.6964,3,0
9722121594,Keszthelyi délelőtt,2023-08-26 06:54:55+00:00,59.3889,176.96666666666667,405.1,root='Ride',20.134800000000002,0,0
9713358176,Délutáni Keszthely,2023-08-24 16:56:25+00:00,53.299,148.96666666666667,344.4,root='Ride',21.4668,3,0
9699413925,Estefelé,2023-08-22 18:08:17+00:00,1.14,13.083333333333334,12.0,root='Hike',5.2272,0,0
9698676184,Délután,2023-08-22 16:07:45+00:00,1.0908,11.05,0.0,root='Hike',5.922000000000001,0,0
9696051754,Reggeli!,2023-08-22 07:48:22+00:00,1.111,10.083333333333334,5.0,root='Hike',6.6096,0,0
9693010068,Keszthelyi kör,2023-08-21 17:02:07+00:00,47.938900000000004,136.98333333333332,346.6,root='Ride',20.998800000000003,0,0
9687016214,Esti levezető,2023-08-20 17:54:48+00:00,13.6219,44.2,241.5,root='Ride',18.4896,0,0
9683418314,Egregyi kör reggelire,2023-08-20 07:04:45+00:00,63.8249,188.78333333333333,473.8,root='Ride',20.286,1,0
9657450256,Keszthelyi reggeli gyors,2023-08-16 07:16:31+00:00,47.810900000000004,133.8,342.2,root='Ride',21.4416,1,0
9652804409,Délutáni séta,2023-08-15 16:16:44+00:00,1.0957999999999999,11.45,0.0,root='Hike',5.742,0,0
9649786461,Reggel!,2023-08-15 07:44:50+00:00,1.0726,10.7,3.0,root='Hike',6.0156,0,0
9646708362,Szigliget,2023-08-14 16:59:45+00:00,35.368900000000004,100.11666666666666,225.7,root='Ride',21.1968,0,0
9640298602,"Lesence kör, mint levezető",2023-08-13 16:38:18+00:00,13.451799999999999,44.03333333333333,238.2,root='Ride',18.3312,0,0
9637266573,Erdei kalandok ☺️,2023-08-13 07:18:59+00:00,58.2293,184.8,632.8,root='Ride',18.9072,0,0
9631120746,Zalaszántó - Rezi - Lesence,2023-08-12 08:14:45+00:00,57.5235,175.76666666666668,490.2,root='Ride',19.638,0,0
9627030867,Lesence kör,2023-08-11 16:43:05+00:00,13.4405,41.68333333333333,238.1,root='Ride',19.3464,0,0
9621696177,Lesence - Egregy,2023-08-10 17:06:36+00:00,63.217800000000004,179.56666666666666,474.0,root='Ride',21.1248,1,0
9610659599,Reggel #2,2023-08-09 06:30:59+00:00,1.4185999999999999,12.75,5.5,root='Hike',6.6744,0,0
9610431576,Reggel #1,2023-08-09 04:42:21+00:00,1.0968,11.216666666666667,0.0,root='Hike',5.867999999999999,0,0
9603996159,Reggelire,2023-08-08 07:48:03+00:00,1.1965,10.583333333333334,2.7,root='Hike',6.7824,0,0
9600458453,Ismét egy Nagy Lesence kör,2023-08-07 16:58:07+00:00,13.3072,39.9,238.3,root='Ride',20.0124,0,0
9581460655,Nagy Lesence kör,2023-08-04 15:03:32+00:00,13.1577,38.46666666666667,232.6,root='Ride',20.5236,0,0
9576709495,Nagy Lesence kör az eső előtt 😡,2023-08-03 18:58:02+00:00,13.2135,39.6,238.0,root='Ride',20.0196,0,0
9559923491,Reggel,2023-08-01 07:51:44+00:00,1.0737999999999999,11.05,2.2,root='Hike',5.832000000000001,0,0
9556986361,Keszthely tempósan,2023-07-31 16:54:54+00:00,47.6639,132.96666666666667,342.4,root='Ride',21.506400000000003,0,0
9549080328,Gyors Lesence kör,2023-07-30 12:42:41+00:00,13.6202,47.71666666666667,238.0,root='Ride',17.1252,0,0
9544239695,Csobáncra fel,2023-07-29 15:59:43+00:00,2.601,47.166666666666664,246.0,root='Hike',3.3084000000000002,0,0
9542056677,Révfülöpi délelőtt,2023-07-29 08:19:30+00:00,73.03160000000001,209.35,417.2,root='Ride',20.930400000000002,1,0
9538121005,Egregyi túra,2023-07-28 14:48:14+00:00,65.9159,182.8,475.8,root='Ride',21.636,7,0
9532779012,Esti nagy Lesence kör,2023-07-27 18:49:33+00:00,16.8676,51.75,250.7,root='Ride',19.555200000000003,0,0
9522724335,Reggelem #2,2023-07-26 06:22:29+00:00,1.1397,9.866666666666667,3.9,root='Hike',6.930000000000001,0,0
9522509920,Reggelem #1,2023-07-26 04:44:53+00:00,1.1274000000000002,12.35,0.0,root='Hike',5.4792000000000005,0,0
9516231093,Reggeli :),2023-07-25 07:36:40+00:00,1.051,10.683333333333334,0.0,root='Hike',5.904,0,0
9513441161,Keszthelyi esti kör,2023-07-24 16:56:24+00:00,47.5282,137.0,342.1,root='Ride',20.8152,0,0
9504284494,Badacsonyi túra,2023-07-23 07:44:24+00:00,51.2217,153.4,355.9,root='Ride',20.034000000000002,0,0
9500536962,A nagy Lesence kör,2023-07-22 16:12:36+00:00,13.424299999999999,42.416666666666664,238.0,root='Ride',18.990000000000002,0,0
9498870987,Keszthely környéki tekergès,2023-07-22 08:20:06+00:00,73.5935,231.36666666666667,529.8,root='Ride',19.0836,2,0
9494580761,Eső előtti gyors,2023-07-21 16:58:51+00:00,14.611799999999999,45.68333333333333,244.2,root='Ride',19.1916,0,0
9489244935,Keszthelyi tekergő,2023-07-20 17:30:43+00:00,48.1351,133.9,351.1,root='Ride',21.5676,2,0
9478819725,Reggeli séta #2,2023-07-19 06:23:52+00:00,1.1314000000000002,10.65,0.0,root='Hike',6.3755999999999995,0,0
9478609078,Reggeli séta #1,2023-07-19 04:46:10+00:00,1.0865,12.766666666666667,0.0,root='Hike',5.1048,0,0
9475777587,Hazafelé,2023-07-18 18:45:34+00:00,1.6349,20.566666666666666,14.0,root='Hike',4.77,0,0
9469163507,Hosszabb Lesence kör,2023-07-17 18:13:34+00:00,16.6595,50.95,251.9,root='Ride',19.62,0,0
9463958221,Esti levezető,2023-07-16 19:38:06+00:00,10.499,31.883333333333333,158.6,root='Ride',19.756800000000002,0,0
9460180224,Keszthelyi reggeli,2023-07-16 08:24:18+00:00,47.7311,141.23333333333332,343.1,root='Ride',20.2788,0,0
9453820957,Badacsonyi tekergès,2023-07-15 07:34:59+00:00,51.739,155.03333333333333,465.8,root='Ride',20.023200000000003,1,0
9450807337,Hévízig,2023-07-14 15:37:55+00:00,66.3223,195.25,435.6,root='Ride',20.3796,4,0
9444811134,Eső utáni Lesence kör,2023-07-13 18:44:23+00:00,10.5442,30.0,158.4,root='Ride',21.0888,0,0
9434704884,Hajnali indulás,2023-07-12 04:45:08+00:00,1.1829,12.916666666666666,0.0,root='Hike',5.4936,0,0
9431627362,Séta haza,2023-07-11 18:10:24+00:00,1.0337,12.7,11.1,root='Hike',4.8852,0,0
9419127388,Majdnem Balaton kerülès,2023-07-09 06:52:26+00:00,164.795,480.1666666666667,600.8,root='Ride',20.592,7,1
9406861109,Balatonmáriafürdő délután,2023-07-07 15:07:24+00:00,83.7769,232.36666666666667,377.8,root='Ride',21.6324,3,0
9400737055,Keszthelyi kör,2023-07-06 17:03:35+00:00,47.0657,132.28333333333333,343.2,root='Ride',21.348,4,0
9381407631,Ederics - Szigliget - Tapolca - Lesence,2023-07-03 16:50:54+00:00,38.1712,110.76666666666667,298.3,root='Ride',20.6748,7,0
9376345883,Esti Lesence kör,2023-07-02 19:01:46+00:00,10.5235,33.766666666666666,158.5,root='Ride',18.6984,0,0
9372662076,Keszthelyi kör,2023-07-02 08:21:17+00:00,48.4964,145.48333333333332,347.3,root='Ride',20.0016,1,0
9366819394,Várvölgy - Keszthely - Lesencetomaj,2023-07-01 09:23:27+00:00,46.8654,133.01666666666668,345.6,root='Ride',21.1392,2,0
9363692581,Déli kalandozások,2023-06-30 15:06:03+00:00,86.6317,244.35,256.7,root='Ride',21.2724,4,0
9357961519,Badacsony - Szigliget - Lesence,2023-06-29 17:04:55+00:00,50.9437,147.3,374.8,root='Ride',20.750400000000003,6,0
9344818794,Irány haza!,2023-06-27 17:56:02+00:00,1.2852999999999999,13.1,12.4,root='Hike',5.886,0,0
9339165032,Berényi este,2023-06-26 17:22:11+00:00,53.331300000000006,140.85,149.2,root='Ride',22.7196,5,0
9329812481,Még egy defekt!,2023-06-25 07:17:40+00:00,56.2959,160.7,208.4,root='Ride',21.020400000000002,1,0
9323413058,Defekt :(,2023-06-24 08:23:58+00:00,27.5646,76.85,160.9,root='Ride',21.5208,0,0
9320496319,Vihar előtt Berénybe,2023-06-23 14:43:50+00:00,76.7909,221.91666666666666,255.0,root='Ride',20.761200000000002,7,0
9314483451,Környékbeli rövidke,2023-06-22 16:58:46+00:00,20.120900000000002,61.88333333333333,299.4,root='Ride',19.508399999999998,0,0
9304979762,Gyalogos reggeli,2023-06-21 04:43:22+00:00,1.0719,11.816666666666666,0.0,root='Hike',5.4432,0,0
9301913243,Gyalogló program,2023-06-20 18:04:42+00:00,1.0960999999999999,13.933333333333334,11.2,root='Hike',4.7196,0,0
9296123070,Szigliget - Lesence kör,2023-06-19 17:47:13+00:00,34.5191,107.0,302.7,root='Ride',19.3572,0,0
9290541698,Templom - Kápolna,2023-06-18 18:38:10+00:00,7.2432,22.283333333333335,133.3,root='Ride',19.5012,2,0
9286737856,Keszthelyi reggeli gyors,2023-06-18 07:19:37+00:00,50.6738,140.55,214.1,root='Ride',21.6324,2,0
9280812869,Északi bemelegítő,2023-06-17 07:37:43+00:00,70.9649,200.41666666666666,388.8,root='Ride',21.2436,15,0
9277738723,Balatonszentgyörgy,2023-06-16 16:24:32+00:00,70.2087,193.43333333333334,242.9,root='Ride',21.776400000000002,5,0
9271886250,Gyors keszthelyi kör,2023-06-15 16:58:06+00:00,63.896,171.03333333333333,224.2,root='Ride',22.4136,6,0
9252580843,Keszthely késő délután,2023-06-12 16:54:49+00:00,48.316199999999995,132.78333333333333,190.4,root='Ride',21.834000000000003,5,0
9247111933,Esti levezető,2023-06-11 18:41:31+00:00,9.9779,31.033333333333335,153.0,root='Ride',19.2924,0,0
9243448958,Laza délelőtti Lesence kör,2023-06-11 10:06:01+00:00,11.4526,36.55,161.7,root='Ride',18.799200000000003,0,0
9238977476,Első 100-as!,2023-06-10 09:36:59+00:00,109.216,306.68333333333334,253.6,root='Ride',21.366,7,0
9233862467,Keszthely és szerencsém is lesz,2023-06-09 16:47:50+00:00,48.7162,126.9,190.4,root='Ride',23.032799999999998,7,1
9227504086,Délutáni Szigliget bakival 😤,2023-06-08 16:53:12+00:00,9.1956,26.133333333333333,67.7,root='Ride',21.114,0,1
9208320024,Két eső között,2023-06-05 18:23:13+00:00,12.5779,37.18333333333333,159.1,root='Ride',20.2968,0,0
9202432088,Délutáni levezető,2023-06-04 17:33:29+00:00,10.5181,34.016666666666666,158.5,root='Ride',18.5508,0,0
9199234306,Berény - Tomaj,2023-06-04 09:09:27+00:00,38.2131,113.86666666666666,117.7,root='Ride',20.134800000000002,4,0
9198495288,Berényi reggeli,2023-06-04 07:12:16+00:00,37.8255,102.23333333333333,113.7,root='Ride',22.2012,6,0
9195815999,Nagy Lesence kör!,2023-06-03 18:13:31+00:00,10.727799999999998,33.38333333333333,158.4,root='Ride',19.2816,0,0
9193422440,Egy új kaland kezdete 🤗,2023-06-03 10:54:17+00:00,38.4501,124.75,163.5,root='Ride',18.493199999999998,5,0
9186116819,Lefelé hazafelé,2023-06-02 07:01:34+00:00,1.7704000000000002,20.483333333333334,4.2,root='Hike',5.184,0,0
9186060059,Fel a Turulhoz!,2023-06-02 06:39:41+00:00,1.5877999999999999,19.2,152.5,root='Hike',4.9608,1,0
9182903754,Séta fel és alá,2023-06-01 17:06:05+00:00,5.6291,65.05,168.4,root='Hike',5.1912,0,0
9176309635,Haza...,2023-05-31 17:27:50+00:00,1.0973,12.433333333333334,12.1,root='Hike',5.2956,0,0
9160836983,A csere gép nem az igazi,2023-05-29 08:41:01+00:00,8.9339,35.81666666666667,108.3,root='Ride',14.965200000000001,0,0
9160620645,Viszlát társam... :(,2023-05-29 07:42:55+00:00,3.9253,15.783333333333333,56.9,root='Ride',14.921999999999999,0,0
9155063770,Hévízi délelőtt,2023-05-28 08:07:20+00:00,61.8528,200.8,259.7,root='Ride',18.482400000000002,5,0
9150232761,Séta tempó,2023-05-27 13:31:40+00:00,25.7494,124.83333333333333,189.0,root='Ride',12.376800000000001,0,0
9145315670,Tüsszögős...,2023-05-26 17:49:57+00:00,27.428900000000002,112.11666666666666,100.7,root='Ride',14.677200000000001,0,0
9144614455,A pollenek között,2023-05-26 16:16:36+00:00,27.0929,87.61666666666666,92.8,root='Ride',18.5544,1,0
9139480228,Hazafelé,2023-05-25 18:22:18+00:00,24.8319,90.51666666666667,108.9,root='Ride',16.4592,0,0
9138788450,Keszthelyre,2023-05-25 17:05:20+00:00,24.477700000000002,68.91666666666667,89.7,root='Ride',21.312,3,0
9126046756,Haza az esőben,2023-05-23 18:28:49+00:00,1.1639000000000002,11.633333333333333,11.1,root='Hike',6.0012,0,0
9113936379,Egy nagy Lesence kör,2023-05-21 16:44:12+00:00,10.5054,38.93333333333333,158.6,root='Ride',16.1892,0,0
9110563692,Badacsony reggel,2023-05-21 07:26:37+00:00,43.2665,155.65,299.0,root='Ride',16.6788,2,0
9104260069,Keszthelyi reggeli,2023-05-20 06:56:40+00:00,53.6038,198.61666666666667,216.0,root='Ride',16.192800000000002,0,0
9095147696,Tatabánya esőben,2023-05-18 16:57:27+00:00,4.6398,66.41666666666667,184.7,root='Hike',4.1903999999999995,0,0
9088648950,Menekülés az eső elől,2023-05-17 17:56:19+00:00,1.131,11.816666666666666,11.8,root='Hike',5.742,0,0
9085520972,Reggeli sprint lefelé,2023-05-17 04:42:43+00:00,1.0237,10.533333333333333,0.0,root='Hike',5.832000000000001,0,0
9082866853,Séta hazafelé...,2023-05-16 18:47:56+00:00,1.1639000000000002,13.316666666666666,10.9,root='Hike',5.2452000000000005,0,0
9076713065,Szigliget a sáron túl,2023-05-15 16:54:57+00:00,34.7158,133.46666666666667,223.1,root='Ride',15.606,0,0
9071306351,Áztató Lesence kör,2023-05-14 17:26:56+00:00,10.5438,42.43333333333333,158.5,root='Ride',14.9076,0,0
9065067337,Lesence kör reggel-este,2023-05-13 18:01:44+00:00,11.357700000000001,46.21666666666667,153.2,root='Ride',14.745600000000001,0,0
9061423691,Lesence kör két eső között,2023-05-13 08:58:51+00:00,10.4905,42.416666666666664,158.6,root='Ride',14.8392,0,0
9057524080,Milyen jó idő van! 😱,2023-05-12 14:24:01+00:00,10.1247,39.083333333333336,153.5,root='Ride',15.544799999999999,0,0
9034249240,Lesence kör!,2023-05-08 16:57:03+00:00,10.6991,43.81666666666667,158.7,root='Ride',14.652000000000001,0,0
9025854895,Keszthely!,2023-05-07 08:06:29+00:00,49.1698,198.16666666666666,190.6,root='Ride',14.886,0,0
9019333773,Badacsonyi reggel,2023-05-06 07:52:01+00:00,43.3641,166.03333333333333,296.4,root='Ride',15.6708,1,0
9015116028,Öröm biciklizés a napsütésben,2023-05-05 14:20:06+00:00,16.1423,59.483333333333334,200.8,root='Ride',16.282799999999998,0,0
9010351211,Esti szigligeti,2023-05-04 16:56:49+00:00,34.629400000000004,127.25,217.5,root='Ride',16.3296,0,0
9000276462,Lefelé,2023-05-03 04:45:28+00:00,1.0620999999999998,12.466666666666667,0.0,root='Hike',5.112,0,0
8997655400,Hazafelé,2023-05-02 18:56:19+00:00,1.0777,11.966666666666667,10.3,root='Hike',5.4036,0,0
8990435970,Keszthelyről haza,2023-05-01 13:30:46+00:00,25.6665,105.73333333333333,150.5,root='Ride',14.565600000000002,0,0
8989104884,Keszthelyi majális,2023-05-01 10:05:11+00:00,32.7388,130.76666666666668,91.2,root='Ride',15.0228,0,0
8972977189,Keszthelyre!,2023-04-28 14:57:00+00:00,54.4508,222.51666666666668,186.8,root='Ride',14.680800000000001,0,0
8967592204,Szigliget kerülővel,2023-04-27 16:56:56+00:00,35.844800000000006,132.33333333333334,246.1,root='Ride',16.250400000000003,1,0
8958118353,Reggelem,2023-04-26 04:41:20+00:00,1.2054,13.9,0.0,root='Hike',5.202,0,0
8955325843,Hazafelé,2023-04-25 18:26:44+00:00,1.1536,13.95,12.2,root='Hike',4.9608,0,0
8940664093,Keszthelyi délelőtt,2023-04-23 07:17:31+00:00,49.1038,179.51666666666668,181.5,root='Ride',16.4124,0,0
8925974009,Szigliget,2023-04-20 16:51:58+00:00,34.536199999999994,131.93333333333334,211.6,root='Ride',15.706800000000001,0,0
8916532888,Ismét egy reggel,2023-04-19 04:42:17+00:00,1.0884,15.216666666666667,0.0,root='Hike',4.2912,0,0
8913764240,Haza,2023-04-18 18:26:43+00:00,1.6091,21.066666666666666,15.5,root='Hike',4.5828,0,0
8910297678,Reggeli séta,2023-04-18 04:41:25+00:00,1.1664,16.133333333333333,0.0,root='Hike',4.338,0,0
8907456988,Lépcsők!,2023-04-17 17:00:49+00:00,3.8251999999999997,60.03333333333333,163.8,root='Hike',3.8232000000000004,0,0
8901368025,Öregesen a tó körül,2023-04-16 13:42:35+00:00,8.226899999999999,120.53333333333333,19.1,root='Hike',4.0968,0,0
8893401394,Gerecse 30!,2023-04-15 06:11:51+00:00,27.9772,341.95,753.7,root='Hike',4.9104,4,0
8884241527,Esős Turul,2023-04-13 16:56:27+00:00,3.7114000000000003,50.61666666666667,161.3,root='Hike',4.3992,0,0
8878841913,Esti levezető,2023-04-12 18:25:58+00:00,1.7852999999999999,17.766666666666666,18.1,root='Hike',6.03,0,0
8875609869,Reggeli séta,2023-04-12 04:40:51+00:00,1.1140999999999999,12.7,0.0,root='Hike',5.2632,0,0
8864099201,Hétfő!,2023-04-10 09:58:49+00:00,13.932799999999999,58.68333333333333,165.9,root='Ride',14.2452,0,0
8857675563,Húsvéti Lesence kör 🐰,2023-04-09 07:53:12+00:00,11.923,50.3,172.9,root='Ride',14.223600000000001,0,0
8846560976,Lesence kör!,2023-04-07 10:47:49+00:00,11.4224,48.516666666666666,161.2,root='Ride',14.1264,0,0
8843185263,Fél kör :(,2023-04-06 17:52:13+00:00,5.9384,22.4,83.3,root='Ride',15.904800000000002,0,0
8834550725,Fagyos tavaszi séta,2023-04-05 04:42:07+00:00,1.1399000000000001,13.183333333333334,0.0,root='Hike',5.187600000000001,0,0
8816815473,Lesence kör eső után,2023-04-02 08:19:11+00:00,11.030299999999999,47.25,156.9,root='Ride',14.0076,0,0
8811175138,Lesence kör reggelire,2023-04-01 07:51:22+00:00,12.5703,56.63333333333333,170.0,root='Ride',13.3164,0,0
8803456953,Turul látogatás,2023-03-30 16:53:26+00:00,3.726,51.15,158.3,root='Hike',4.3704,0,0
8778514318,Ederics kör,2023-03-26 09:11:50+00:00,16.4547,69.61666666666666,173.9,root='Ride',14.1804,0,0
8772930779,Lesence kör + Strand,2023-03-25 08:14:44+00:00,26.0587,117.36666666666666,263.2,root='Ride',13.32,0,0
8764910802,Lesence kör plusz egy kicsi :),2023-03-23 17:00:53+00:00,16.491400000000002,75.16666666666667,205.6,root='Ride',13.1652,0,0
8747340392,Lesence kör,2023-03-20 16:56:12+00:00,12.1795,52.88333333333333,175.9,root='Ride',13.8168,0,0
8742005521,Uzsa délután,2023-03-19 15:26:39+00:00,11.3179,46.43333333333333,71.2,root='Ride',14.6232,0,0
8738938745,Strand oda-vissza,2023-03-19 07:31:44+00:00,20.116799999999998,81.73333333333333,158.6,root='Ride',14.7672,0,0
8732885041,Lesence - Balatonederics kör,2023-03-18 07:32:35+00:00,17.8018,71.38333333333334,208.7,root='Ride',14.961599999999999,0,0
8729591450,Pénteki Lesence kör,2023-03-17 14:32:34+00:00,12.094899999999999,48.6,176.2,root='Ride',14.932799999999999,0,0
8724856413,Lesence kör,2023-03-16 17:02:26+00:00,10.4978,43.75,158.7,root='Ride',14.3964,0,0
8707121478,Keszthelyre,2023-03-13 09:19:04+00:00,52.3049,217.86666666666667,195.2,root='Ride',14.4036,0,0
8700217889,Ederics plusz,2023-03-12 08:19:40+00:00,20.5523,91.33333333333333,175.6,root='Ride',13.5,0,0
8695345652,Tavaszias Lesence kör,2023-03-11 11:24:23+00:00,11.397,49.61666666666667,162.2,root='Ride',13.7808,0,0
8686779948,Turul fel-le,2023-03-09 17:04:21+00:00,3.5479000000000003,47.45,161.5,root='Hike',4.4856,0,0
8662249876,Kápolna kör,2023-03-05 08:54:55+00:00,12.5212,60.18333333333333,182.2,root='Ride',12.4848,0,0
8657473145,A kápolnához,2023-03-04 10:36:13+00:00,34.0716,130.0,230.7,root='Ride',15.724800000000002,0,0
8652851777,Tavasz!,2023-03-03 14:43:11+00:00,11.0078,42.96666666666667,155.7,root='Ride',15.371999999999998,0,0
8631426209,Levezető,2023-02-27 16:57:02+00:00,7.935899999999999,32.583333333333336,29.7,root='Ride',14.612400000000001,0,0
8623536340,Kápolnák között,2023-02-26 08:48:19+00:00,10.9191,50.233333333333334,171.5,root='Ride',13.042800000000002,0,0
8620160840,Barka,2023-02-25 14:59:03+00:00,11.5864,49.8,168.2,root='Ride',13.9608,0,0
8614529142,Lesence kör délután,2023-02-24 14:26:05+00:00,10.7358,44.13333333333333,158.7,root='Ride',14.594400000000002,0,0
8610060887,Még a sötétedés előtt,2023-02-23 16:55:28+00:00,9.8376,41.46666666666667,153.3,root='Ride',14.2344,0,0
8593312098,Levezető,2023-02-20 16:52:19+00:00,8.5546,32.55,38.5,root='Ride',15.768,0,0
8585348406,Lesence kör,2023-02-19 09:11:16+00:00,11.3538,53.15,160.2,root='Ride',12.816,0,0
8579945775,Uzsa délelőtt,2023-02-18 10:16:44+00:00,10.678600000000001,44.86666666666667,68.4,root='Ride',14.2812,0,0
8576347748,Délutáni lazítós,2023-02-17 14:43:57+00:00,15.421,66.86666666666666,179.5,root='Ride',13.8384,0,0
8546703113,Uzsa - Lesence,2023-02-12 08:34:29+00:00,13.9604,69.01666666666667,192.8,root='Ride',12.1356,0,0
8537607364,Balatonederics jégben,2023-02-10 14:32:54+00:00,20.8109,90.71666666666667,180.1,root='Ride',13.7628,0,0
8507384962,Uzsa!,2023-02-05 08:28:56+00:00,11.723,50.15,77.7,root='Ride',14.0256,0,0
8498327881,Két eső között,2023-02-03 14:36:08+00:00,10.6875,46.5,158.6,root='Ride',13.7916,0,0
8449202015,Téli Keszthely,2023-01-25 09:12:01+00:00,50.895900000000005,223.38333333333333,235.4,root='Ride',13.6692,0,0
8426192819,Havazás előtti rövid,2023-01-21 10:02:55+00:00,7.9395,37.81666666666667,56.3,root='Ride',12.596400000000001,0,0
8425988550,Folytatódik...,2023-01-21 09:45:16+00:00,3.2173000000000003,15.433333333333334,12.7,root='Ride',12.506400000000001,0,0
8407526919,Az esti séta,2023-01-17 18:25:57+00:00,1.2338,12.733333333333333,11.3,root='Hike',5.814,0,0
8394539619,Árkon-bokron át,2023-01-15 09:50:51+00:00,13.2144,71.63333333333334,249.2,root='Ride',11.07,0,0
8389266417,Szigliget sárban vízben,2023-01-14 10:13:00+00:00,25.578200000000002,104.73333333333333,151.6,root='Ride',14.652000000000001,0,0
8385363667,Sár! - kis kör,2023-01-13 15:01:37+00:00,12.818200000000001,60.81666666666667,176.8,root='Ride',12.6468,0,0
8351528602,Erdei utakon,2023-01-07 10:28:09+00:00,13.2594,81.61666666666666,285.9,root='Ride',9.748800000000001,1,0
8347401525,Napsütötte kis kör uzsonnára,2023-01-06 14:29:02+00:00,11.6919,49.63333333333333,161.0,root='Ride',14.133600000000001,0,0
8319465503,Az új év első köre,2023-01-01 09:35:03+00:00,11.610299999999999,48.43333333333333,157.9,root='Ride',14.382000000000001,0,0
8316335685,Tavaszias szilveszteri kör,2022-12-31 13:52:46+00:00,12.040899999999999,51.35,175.0,root='Ride',14.0688,0,0
8310827227,Tomaj - Gyenes - Tomaj,2022-12-30 09:27:08+00:00,44.786199999999994,180.85,208.4,root='Ride',14.857199999999999,0,0
8301161701,Hegyi kör,2022-12-28 08:46:55+00:00,16.2588,92.66666666666667,263.1,root='Ride',10.5264,0,0
8292043956,Fel és le,2022-12-26 09:54:46+00:00,10.827,56.38333333333333,174.5,root='Ride',11.520000000000001,0,0
8288845243,Uzsa - Lesencetomaj,2022-12-25 10:45:27+00:00,5.5768,22.266666666666666,24.3,root='Ride',15.026400000000002,0,0
8288736992,Az Uzsai kerékpárút,2022-12-25 09:37:58+00:00,13.6954,61.81666666666667,117.1,root='Ride',13.291200000000002,0,0
8288532496,Balatonederics reggel,2022-12-25 08:58:59+00:00,8.6292,37.583333333333336,64.5,root='Ride',13.7772,0,0
8281770149,Kis kör...,2022-12-23 12:31:55+00:00,9.566600000000001,46.68333333333333,124.5,root='Ride',12.294,0,0
8278255462,Uzsa,2022-12-22 13:02:34+00:00,10.3146,54.65,56.3,root='Ride',11.3256,0,0
8277979306,A kísérő,2022-12-22 12:14:30+00:00,5.9681999999999995,30.466666666666665,85.3,root='Ride',11.754000000000001,0,0
8277783391,Köd és sár,2022-12-22 09:46:15+00:00,25.219,117.61666666666666,181.3,root='Ride',12.8664,0,0
8273806564,Szigliget - Tapolca kenyérgázzal,2022-12-21 08:44:32+00:00,31.7784,132.93333333333334,151.4,root='Ride',14.3424,0,0
8263430662,Délutáni kis kör,2022-12-18 14:44:24+00:00,10.4745,46.06666666666667,158.6,root='Ride',13.644,0,0
8261688400,Reggeli Uzsa,2022-12-18 09:00:35+00:00,12.616,58.1,74.4,root='Ride',13.028400000000001,0,0
8239253176,Balatongyörök,2022-12-12 10:12:48+00:00,33.7121,147.86666666666667,201.2,root='Ride',13.68,0,0
8235949611,Kajakóma elleni kör,2022-12-11 14:05:10+00:00,11.934299999999999,52.166666666666664,157.9,root='Ride',13.7268,0,0
8234408697,Szem szárító szél,2022-12-11 09:11:33+00:00,9.3436,42.983333333333334,47.4,root='Ride',13.042800000000002,0,0
8214233484,Mikulás napi kör,2022-12-06 10:09:20+00:00,36.922,156.9,188.3,root='Ride',14.119200000000001,0,0
